row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
14,split_by_group,13,,,,,,ABTest_test-n-messages-per-day_Default,,,,,,,,,,,,,,2ca38519-b170-46da-b6d7-5ce8778a4319,98270680-6b12-42e7-8e96-2174d04242dd,,split_by_expression,1195;660
15,save_value,14,ABTest_test-n-messages-per-day_alternative,,,,starting date,@(now()),,,,,,,,,,,,,,,ac784660-0bb2-471f-afa6-f815fa97fa88,,execute_actions,1320;860
16,save_value,15,,,,,current week in program,0,,,,,,,,,,,,,,,ac784660-0bb2-471f-afa6-f815fa97fa88,,execute_actions,1320;860
17,save_value,16,,,,,current day in program,1,,,,,,,,,,,,,,,ac784660-0bb2-471f-afa6-f815fa97fa88,,execute_actions,1320;860
18,save_value,17,,,,,programme expected end,"@(datetime_add(fields.starting_date,70,""D""))",,,,,,,,,,,,,,,ac784660-0bb2-471f-afa6-f815fa97fa88,,execute_actions,1320;860
19,save_value,14;14,ABTest_test-n-messages-per-day_Default;,,,,starting date,@(now()),,,,,,,,,,,,,,,a881b288-e6c3-4054-92d4-38523c072b8e,,execute_actions,1070;860
20,save_value,19,,,,,current week in program,0,,,,,,,,,,,,,,,a881b288-e6c3-4054-92d4-38523c072b8e,,execute_actions,1070;860
21,save_value,20,,,,,current day in program,1,,,,,,,,,,,,,,,a881b288-e6c3-4054-92d4-38523c072b8e,,execute_actions,1070;860
22,save_value,21,,,,,programme expected end,"@(datetime_add(fields.starting_date,38,""D""))",,,,,,,,,,,,,,,a881b288-e6c3-4054-92d4-38523c072b8e,,execute_actions,1070;860
23,save_value,18;22,,,,,next tip morning,1,,,,,,,,,,,,,,,a3c83356-d68f-40c3-89c2-031c2f607d5e,,execute_actions,40;1160
24,save_value,23,,,,,next tip main,1,,,,,,,,,,,,,,,a3c83356-d68f-40c3-89c2-031c2f607d5e,,execute_actions,40;1160
25,save_value,24,,,,,next tip evening,1,,,,,,,,,,,,,,,a3c83356-d68f-40c3-89c2-031c2f607d5e,,execute_actions,40;1160
26,save_value,25,,,,,total tip days,23,,,,,,,,,,,,,,,a3c83356-d68f-40c3-89c2-031c2f607d5e,,execute_actions,40;1160
27,save_value,26,,,,,program version,2,,,,,,,,,,,,,,,a67fb5cc-0b01-4ef2-99f1-262ba571785c,,execute_actions,40;2880
28,save_value,27,,,,,morning time of day,9,,,,,,,,,,,,,,,1472d249-a1a0-45fe-93f7-dd7f0fadd305,,execute_actions,380;2600
29,save_value,28,,,,,main time of day,14,,,,,,,,,,,,,,,1472d249-a1a0-45fe-93f7-dd7f0fadd305,,execute_actions,380;2600
